Temperature,Vibration,Current,RPM,Fault
44.08,4.07,9.07,1487.24,0
55.9,4.74,12.87,1340.75,1
62.81,3.15,5.65,1490.58,0
59.4,4.56,8.94,1493.7,0
70.12,7.1,12.7,1423.2,1
61.99,5.13,9.16,1313.18,1
100.39,12.16,20.59,1187.58,2
52.71,1.81,10.34,1386.21,0
54.88,3.76,7.75,1481.96,0
53.52,3.71,9.92,1493.4,0
43.47,2.47,8.45,1359.45,0
96.9,9.29,20.63,1129.32,2
54.44,3.85,10.99,1447.05,0
48.41,3.5,6.71,1390.05,0
79.39,14.67,22.45,1176.25,2
47.33,2.31,9.71,1462.86,0
42.0,2.77,6.14,1377.67,0
58.09,3.59,11.34,1371.07,0
62.6,3.51,11.9,1354.65,0
55.94,4.82,9.8,1489.0,0
42.74,1.99,11.18,1404.13,0
51.46,3.89,8.03,1468.98,0
47.53,1.07,11.22,1384.04,0
80.94,10.3,20.87,1137.71,2
99.18,13.18,15.32,1104.7,2
59.46,4.1,8.75,1469.62,0
82.81,3.15,15.91,1400.7,1
48.81,2.61,5.12,1472.22,0
54.64,4.18,11.13,1414.29,0
69.59,8.83,14.37,1348.23,1
40.18,2.01,9.43,1360.86,0
92.18,13.5,17.48,1267.63,2
64.73,5.28,14.26,1409.02,1
41.89,2.18,7.56,1427.79,0
40.12,1.16,10.37,1362.56,0
59.52,4.39,10.38,1361.16,0
95.3,11.97,17.21,1189.91,2
78.19,8.61,21.82,1139.15,2
90.01,14.09,19.49,1315.43,2
40.48,1.95,9.9,1486.74,0
64.14,2.51,6.81,1386.52,0
63.55,1.62,7.72,1388.56,0
44.68,1.46,5.35,1463.12,0
61.06,4.14,11.88,1405.79,0
46.98,2.62,11.99,1358.24,0
63.05,3.0,9.96,1382.83,0
62.01,5.81,15.33,1379.61,1
70.28,6.89,11.97,1356.96,1
58.38,1.8,9.32,1391.94,0
44.68,2.44,5.25,1392.45,0
49.7,4.43,10.17,1373.19,0
47.76,1.45,10.77,1424.79,0
51.0,2.69,9.65,1465.26,0
47.28,2.49,10.43,1439.39,0
40.5,1.63,9.49,1457.55,0
55.97,1.33,8.05,1393.9,0
41.39,3.75,10.32,1478.21,0
43.91,3.54,9.2,1376.9,0
77.17,8.61,8.32,1426.67,1
54.92,3.66,6.4,1390.31,0
54.61,3.1,6.27,1392.09,0
54.62,3.39,6.33,1468.78,0
67.61,7.01,8.47,1370.01,1
52.26,1.3,5.24,1420.31,0
78.93,13.83,20.84,1132.16,2
54.44,4.07,10.22,1377.8,0
110.0,13.6,17.58,1150.85,2
42.07,1.11,8.68,1400.57,0
56.65,3.0,10.52,1396.91,0
63.02,3.34,8.77,1390.33,0
47.86,3.24,8.73,1473.52,0
79.0,8.11,10.13,1428.12,1
59.47,4.1,8.44,1364.48,0
40.82,1.99,11.86,1474.31,0
51.43,4.62,8.21,1365.61,0
64.76,7.01,13.74,1378.8,1
44.88,3.57,7.21,1421.46,0
71.06,3.1,10.01,1436.7,1
42.02,2.55,9.2,1427.05,0
82.63,3.0,13.02,1281.18,1
60.08,1.79,5.04,1428.64,0
60.13,3.61,8.06,1447.82,0
50.5,2.22,5.65,1367.15,0
56.98,4.05,8.01,1479.24,0
64.42,4.94,11.56,1424.41,0
42.38,1.75,9.64,1421.5,0
44.27,3.65,10.97,1388.69,0
53.21,3.77,9.98,1406.64,0
58.55,1.22,9.42,1402.63,0
40.56,3.87,5.77,1468.41,0
57.14,6.82,9.19,1445.15,1
51.3,2.33,8.32,1443.24,0
60.15,2.1,11.28,1385.44,0
76.23,7.54,13.46,1297.98,1
51.7,4.95,7.98,1440.61,0
62.01,1.51,10.15,1487.74,0
62.58,4.26,7.2,1496.03,0
56.44,4.07,9.01,1483.91,0
47.16,4.26,5.02,1400.04,0
62.62,3.24,8.15,1447.0,0
52.94,2.58,8.36,1379.56,0
102.81,8.28,18.32,1203.52,2
55.15,2.96,5.67,1409.34,0
50.75,2.29,9.58,1489.91,0
49.26,4.23,6.88,1482.31,0
73.85,3.1,12.79,1304.87,1
40.89,4.8,6.93,1352.43,0
82.87,11.87,16.37,1248.43,2
54.17,2.67,8.67,1492.89,0
51.58,3.64,10.56,1462.7,0
51.04,4.55,7.46,1367.56,0
55.46,6.7,10.05,1297.74,1
88.59,12.17,20.01,1315.95,2
43.62,3.02,6.09,1369.21,0
101.88,9.46,18.84,1219.68,2
74.6,8.67,11.72,1288.87,1
69.93,5.2,13.3,1338.04,1
55.91,3.81,11.29,1383.65,0
53.39,3.6,7.43,1394.1,0
54.73,3.88,6.69,1375.22,0
55.61,5.44,14.65,1322.53,1
48.97,4.66,9.03,1460.73,0
53.03,3.22,11.65,1358.08,0
63.5,4.36,11.6,1494.92,0
43.19,1.49,6.97,1358.01,0
63.14,5.98,10.27,1302.75,1
84.73,5.3,13.05,1412.45,1
76.89,6.24,15.02,1420.91,1
62.87,4.89,6.84,1381.93,0
80.29,11.03,24.44,1192.34,2
55.99,2.71,5.33,1425.53,0
54.35,4.92,8.17,1490.65,0
100.5,8.4,15.24,1205.51,2
43.68,2.3,7.87,1471.23,0
63.05,8.05,14.46,1378.45,1
106.1,13.65,17.09,1134.42,2
59.39,4.62,10.35,1473.8,0
61.51,4.47,9.23,1409.02,0
103.93,12.06,24.12,1295.01,2
48.65,3.23,8.91,1456.48,0
55.96,6.86,14.1,1409.11,1
45.92,1.39,6.25,1469.63,0
59.99,3.22,10.78,1444.72,0
66.06,8.84,13.67,1342.94,1
43.53,1.38,7.42,1478.24,0
62.54,2.85,9.46,1448.9,0
59.49,8.37,9.24,1409.94,1
81.32,8.28,20.88,1176.16,2
56.68,3.2,11.49,1355.65,0
42.37,2.81,9.18,1411.13,0
72.32,3.36,10.41,1384.78,1
58.53,4.31,11.78,1483.48,0
55.66,1.59,6.32,1478.92,0
61.61,3.5,7.89,1487.97,0
41.62,3.9,9.48,1484.24,0
44.86,1.2,10.22,1361.06,0
51.79,3.51,10.94,1384.48,0
52.12,2.69,8.64,1374.27,0
45.37,3.93,8.29,1456.29,0
43.53,1.0,10.67,1363.14,0
64.37,3.72,7.92,1455.26,0
46.9,1.72,8.9,1476.41,0
55.04,3.43,7.72,1413.18,0
78.09,6.06,12.83,1376.28,1
73.94,4.9,9.29,1349.59,1
105.81,12.36,20.69,1236.55,2
52.0,3.42,8.36,1490.16,0
53.63,1.16,5.97,1426.98,0
49.06,4.31,9.91,1418.9,0
59.52,3.45,8.6,1438.79,0
47.76,4.97,9.42,1386.63,0
41.97,3.92,8.49,1469.44,0
53.81,2.54,8.91,1489.87,0
41.02,1.36,9.76,1478.25,0
75.91,9.52,19.83,1188.41,2
43.29,1.89,8.52,1397.87,0
85.05,8.2,24.94,1168.51,2
58.35,4.1,10.49,1384.23,0
55.5,4.12,13.24,1343.88,1
57.23,1.82,7.38,1384.13,0
55.26,4.29,6.26,1454.31,0
42.32,4.84,6.51,1379.61,0
79.14,7.42,15.4,1355.96,1
60.47,3.01,5.55,1460.04,0
45.05,2.63,7.86,1397.63,0
57.93,2.3,8.26,1374.94,0
69.99,5.18,10.13,1324.1,1
48.94,2.64,7.2,1361.65,0
46.2,4.71,11.52,1458.09,0
64.8,6.52,11.11,1401.79,1
61.34,2.97,6.27,1465.21,0
61.05,2.18,11.28,1443.06,0
57.0,3.68,11.6,1473.46,0
51.07,1.14,7.24,1471.56,0
51.66,2.19,7.6,1361.72,0
93.34,12.26,24.97,1165.74,2
53.15,3.08,9.03,1461.78,0
45.34,1.92,7.1,1368.84,0
47.61,3.71,9.98,1451.3,0
64.45,3.77,11.75,1381.71,1
108.54,8.68,15.15,1135.44,2
49.61,3.72,6.53,1492.49,0
61.33,1.3,11.3,1492.42,0
77.25,8.2,16.75,1304.4,2
64.16,3.23,7.43,1437.07,0
64.38,4.21,9.33,1435.13,0
93.56,10.78,20.35,1238.22,2
48.53,3.43,9.91,1380.18,0
46.15,3.48,8.77,1375.68,0
60.79,3.46,9.88,1394.16,0
63.55,3.47,10.0,1363.0,0
41.53,2.27,5.61,1430.33,0
52.97,3.49,7.94,1481.51,0
60.45,4.44,5.05,1426.61,0
55.43,3.21,5.62,1459.43,0
49.9,4.93,10.66,1373.99,0
58.89,1.04,11.71,1427.29,0
53.41,3.2,6.74,1428.23,0
74.88,5.5,14.93,1311.64,1
42.19,2.57,9.99,1448.91,0
52.89,4.65,10.8,1432.31,0
63.08,3.15,12.63,1421.95,1
77.11,8.38,10.58,1294.99,1
102.89,12.27,16.16,1164.13,2
64.34,1.89,9.65,1415.21,0
43.68,2.19,5.63,1486.62,0
53.49,3.76,7.95,1478.1,0
40.47,1.4,8.47,1453.49,0
76.94,10.07,19.87,1104.83,2
69.25,6.67,8.43,1431.29,1
60.2,5.29,8.25,1420.53,1
50.31,2.35,9.59,1497.7,0
83.45,13.33,20.74,1107.0,2
64.47,3.41,7.5,1447.17,0
103.86,8.77,22.49,1177.68,2
93.06,11.95,15.84,1180.35,2
63.19,4.47,9.95,1365.93,0
55.0,3.11,8.61,1480.97,0
45.28,1.05,7.51,1494.3,0
49.96,1.38,8.84,1437.5,0
61.03,1.57,8.04,1387.97,0
81.64,5.36,9.09,1379.57,1
69.03,8.1,10.62,1337.73,1
63.42,3.93,6.5,1354.68,0
52.77,1.92,7.82,1405.98,0
44.13,1.01,10.03,1459.86,0
78.61,9.12,21.57,1104.87,2
46.74,3.39,8.11,1439.54,0
88.94,9.44,20.51,1124.36,2
40.74,3.76,8.2,1453.35,0
45.94,2.05,8.44,1412.89,0
98.82,13.4,23.36,1244.96,2
105.35,13.09,15.75,1110.79,2
40.57,3.13,10.87,1439.83,0
96.3,9.78,24.24,1270.57,2
82.53,8.3,14.74,1440.78,1
52.32,4.81,8.33,1479.54,0
45.91,2.46,10.56,1460.69,0
60.21,1.28,7.34,1397.06,0
57.1,2.18,5.06,1445.0,0
45.75,3.21,7.61,1449.25,0
59.7,8.23,14.19,1431.44,1
43.55,3.83,11.18,1391.7,0
77.18,6.47,9.03,1396.81,1
43.09,3.58,11.98,1384.85,0
63.61,1.08,11.76,1372.39,0
44.34,2.49,7.92,1395.09,0
57.38,1.28,6.99,1450.25,0
64.29,4.24,11.17,1489.42,0
55.81,3.53,8.75,1363.54,0
60.11,2.99,7.09,1482.6,0
97.4,13.86,21.2,1169.64,2
60.56,1.88,9.95,1429.11,0
59.54,3.8,5.9,1497.74,0
44.61,3.82,10.76,1399.6,0
64.31,4.28,6.2,1458.02,0
57.74,6.08,9.85,1310.81,1
54.43,4.73,5.24,1465.38,0
45.24,1.12,8.04,1435.43,0
83.13,5.55,15.46,1307.45,1
81.49,8.48,17.65,1190.84,2
84.75,11.11,23.99,1249.01,2
61.49,3.36,11.31,1453.25,0
43.84,4.96,7.41,1393.8,0
77.16,4.58,13.72,1354.59,1
59.55,4.95,10.46,1476.95,0
56.91,6.62,12.75,1282.12,1
55.34,7.16,14.15,1376.54,1
59.43,3.95,11.77,1367.23,0
62.7,1.06,5.48,1458.32,0
50.79,3.56,11.61,1366.86,0
53.48,1.9,7.09,1365.15,0
55.15,2.16,10.58,1469.76,0
75.56,5.48,10.89,1405.45,1
41.11,4.27,11.93,1411.03,0
63.44,3.38,11.95,1478.07,0
53.34,1.0,6.69,1381.23,0
64.04,3.67,11.53,1389.82,0
45.76,1.93,9.64,1425.16,0
53.16,3.46,6.4,1371.74,0
49.79,1.71,5.94,1484.48,0
56.19,2.31,11.9,1481.37,0
61.44,1.15,6.06,1368.77,0
86.73,13.81,21.74,1171.15,2
53.53,4.71,11.52,1426.91,0
42.99,4.12,10.33,1386.94,0
63.05,2.57,5.02,1445.97,0
54.88,2.06,9.63,1472.24,0
77.51,6.55,11.58,1324.33,1
50.97,2.63,7.56,1428.9,0
83.6,8.91,11.38,1441.57,1
78.53,7.58,13.78,1314.77,1
45.08,4.78,11.67,1422.4,0
55.06,3.59,7.08,1492.11,0
50.54,4.34,5.8,1363.76,0
46.0,1.79,8.87,1480.98,0
52.13,4.72,8.41,1410.73,0
40.66,3.96,7.23,1469.45,0
51.09,1.71,7.58,1451.26,0
68.42,7.74,12.95,1299.23,1
51.32,3.05,9.99,1391.03,0
55.91,2.41,7.21,1441.74,0
53.26,3.75,5.26,1437.85,0
44.1,3.94,7.11,1419.51,0
93.13,14.21,20.21,1222.77,2
44.55,2.3,5.34,1492.57,0
57.43,4.84,9.61,1391.31,0
57.2,2.75,6.78,1476.13,0
62.74,1.94,5.68,1445.11,0
104.15,10.08,22.89,1106.87,2
40.22,1.27,10.27,1416.98,0
59.91,4.39,5.5,1391.85,0
41.12,3.17,5.12,1466.78,0
70.17,6.05,9.11,1447.07,1
56.31,1.6,9.32,1477.84,0
46.74,3.2,7.52,1431.05,0
46.2,1.02,5.19,1403.66,0
61.91,4.97,9.68,1363.62,1
69.31,3.45,9.52,1305.86,1
75.87,8.74,19.45,1157.84,2
60.43,4.44,9.31,1351.91,0
40.42,4.84,5.31,1371.46,0
109.95,9.65,22.27,1183.17,2
56.33,4.85,13.44,1376.13,1
61.27,2.83,5.17,1424.19,0
53.92,3.62,8.48,1354.81,0
62.81,4.57,9.58,1450.84,0
63.84,2.18,7.07,1356.91,0
62.13,2.6,7.81,1410.8,0
45.65,3.87,9.76,1413.19,0
47.81,4.64,9.7,1446.85,0
55.46,8.73,14.22,1410.55,1
44.52,2.03,11.22,1399.01,0
71.25,6.88,12.36,1288.71,1
52.74,4.77,7.79,1384.47,0
60.07,2.83,8.38,1370.02,0
46.97,1.37,6.48,1385.81,0
48.53,3.54,10.18,1374.05,0
44.88,4.53,5.79,1452.91,0
85.64,10.27,24.9,1129.46,2
52.97,2.47,11.93,1479.28,0
54.23,4.12,10.69,1483.86,0
59.13,1.49,9.49,1429.18,0
53.55,4.48,7.45,1413.44,0
60.54,1.15,8.47,1409.42,0
60.99,4.11,7.8,1449.67,0
54.83,4.16,10.94,1361.71,0
82.33,8.08,24.97,1161.84,2
40.44,2.42,7.66,1361.58,0
62.52,4.72,7.68,1423.76,0
55.95,4.82,6.61,1350.89,0
51.39,2.93,10.3,1392.29,0
71.74,3.34,9.36,1328.5,1
61.8,1.33,6.32,1391.55,0
50.91,2.62,6.63,1354.56,0
43.98,3.89,11.33,1377.54,0
96.19,11.69,15.18,1115.86,2
41.74,4.44,10.44,1386.78,0
54.42,2.14,7.58,1489.75,0
74.54,5.64,11.18,1342.06,1
63.95,4.56,11.96,1412.52,0
61.45,7.56,8.39,1419.03,1
106.54,12.91,20.89,1161.76,2
47.59,4.68,7.25,1387.84,0
40.77,1.5,5.97,1377.43,0
79.5,8.91,15.49,1340.55,1
50.58,3.26,11.65,1366.33,0
56.48,4.42,10.12,1381.67,0
55.35,3.12,6.2,1400.35,0
91.28,12.91,22.37,1245.69,2
69.66,6.41,9.23,1312.77,1
61.32,2.99,7.48,1431.64,0
64.53,3.53,6.82,1445.1,0
59.86,2.97,8.45,1414.63,0
79.67,3.74,10.99,1392.43,1
61.52,2.96,9.77,1362.85,0
77.53,7.3,15.72,1426.83,1
45.53,1.98,7.36,1356.54,0
45.12,1.26,5.56,1464.01,0
50.8,1.1,10.1,1494.73,0
62.27,4.66,7.93,1448.48,0
60.77,4.74,11.12,1428.36,0
40.82,4.41,9.79,1389.81,0
51.66,4.59,7.22,1436.75,0
62.83,3.45,11.12,1458.6,0
42.6,4.39,9.76,1417.96,0
45.75,3.47,5.47,1419.71,0
48.71,3.08,11.56,1460.27,0
56.07,8.98,14.98,1330.55,1
84.29,5.18,14.58,1424.37,1
61.14,5.23,13.07,1283.09,1
43.34,3.77,10.57,1374.5,0
56.54,2.24,7.24,1400.92,0
65.24,5.87,15.43,1336.44,1
78.84,7.17,12.59,1300.5,1
61.87,1.61,9.67,1389.91,0
55.49,4.92,7.19,1493.45,0
51.71,4.44,10.15,1385.77,0
40.85,2.17,5.27,1371.2,0
56.6,1.42,9.65,1418.15,0
41.08,1.27,8.86,1365.74,0
67.27,3.65,9.38,1417.97,1
62.83,2.34,8.23,1489.38,0
42.07,1.09,10.35,1422.76,0
73.78,6.51,13.22,1411.71,1
79.92,4.35,11.19,1349.64,1
76.09,6.68,12.08,1353.74,1
55.15,2.25,8.1,1472.8,0
49.35,3.43,11.9,1403.16,0
43.27,3.42,10.95,1356.75,0
47.64,2.12,11.02,1452.37,0
53.86,3.46,7.25,1435.54,0
108.18,9.91,24.13,1262.13,2
63.74,4.99,7.63,1439.85,0
57.24,3.78,9.08,1495.79,0
62.54,2.98,11.59,1483.78,0
49.93,3.29,11.67,1427.51,0
60.14,5.63,10.01,1323.49,1
52.74,3.18,7.52,1362.22,0
40.64,2.91,8.09,1463.53,0
47.8,1.96,10.76,1374.42,0
43.25,1.3,9.23,1378.36,0
60.42,2.13,7.09,1439.33,0
54.57,4.28,11.03,1354.29,0
57.09,4.4,11.71,1376.65,0
45.7,1.28,8.75,1498.55,0
56.28,4.17,9.42,1412.81,0
51.55,4.6,11.35,1473.29,0
81.56,3.52,12.31,1435.25,1
40.85,4.0,11.85,1420.95,0
53.06,3.07,6.46,1466.51,0
49.04,1.43,11.13,1467.47,0
45.65,4.0,8.65,1479.26,0
86.47,9.05,22.97,1272.96,2
55.31,1.6,7.92,1400.34,0
64.75,1.56,8.63,1481.61,0
55.74,3.74,10.77,1385.29,1
60.54,8.85,10.93,1350.06,1
82.96,6.39,13.57,1436.82,1
44.53,4.39,6.14,1449.89,0
52.74,3.34,7.52,1421.3,0
55.62,3.92,11.52,1391.83,0
48.81,1.02,5.63,1369.01,0
46.56,2.92,5.17,1477.84,0
58.02,1.7,6.11,1433.32,0
41.45,4.53,7.22,1446.37,0
48.55,3.71,10.19,1437.7,0
62.19,1.52,5.36,1437.09,0
84.9,7.82,14.63,1441.74,1
50.01,1.59,7.79,1398.2,0
42.75,4.43,5.76,1370.72,0
57.63,3.15,8.28,1426.7,0
45.32,1.13,7.13,1447.97,0
59.46,2.76,7.04,1395.72,0
40.86,4.28,6.36,1393.85,0
78.64,3.76,12.88,1449.3,1
56.03,4.61,6.15,1407.21,0
60.34,3.47,10.87,1427.36,0
49.93,2.46,6.95,1384.55,0
56.64,3.07,11.03,1405.13,0
46.42,2.7,11.23,1436.0,0
46.53,2.3,11.52,1451.78,0
64.5,3.17,6.7,1378.75,0
48.9,1.59,9.18,1472.16,0
56.07,4.13,11.56,1453.79,0
70.5,6.66,13.79,1284.25,1
58.52,7.14,11.27,1315.04,1
72.17,3.8,9.38,1426.9,1
62.67,6.17,10.52,1318.35,1
71.2,7.95,12.06,1371.84,1
65.17,7.92,9.05,1309.47,1
62.71,1.71,5.31,1469.49,0
78.51,7.2,13.71,1287.04,1
50.52,4.85,9.19,1471.12,0
65.39,3.51,10.37,1303.35,1
55.13,1.31,10.92,1439.71,0
101.03,10.77,15.95,1156.54,2
58.07,2.07,10.74,1499.34,0
74.3,8.31,14.0,1290.47,1
49.33,2.69,8.83,1498.75,0
64.37,1.47,10.41,1405.23,0
74.1,6.68,8.53,1368.13,1
68.41,4.94,8.11,1415.51,1
59.76,1.48,8.09,1394.96,0
42.7,4.73,11.57,1416.28,0
53.13,4.9,11.38,1374.26,0
56.1,5.36,14.19,1433.82,1
45.07,2.77,5.4,1496.77,0
68.6,4.82,10.42,1432.52,1
61.56,3.49,10.72,1447.74,0
40.46,4.66,5.82,1436.48,0
64.63,7.79,13.42,1339.27,1
43.73,2.38,5.3,1457.92,0
61.69,6.7,9.95,1448.0,1
64.44,2.47,11.08,1378.02,0
45.77,4.21,10.96,1422.46,0
64.93,1.84,9.59,1489.04,0
61.04,4.55,9.32,1336.14,1
56.9,3.91,7.5,1435.7,0
82.7,14.05,17.58,1313.54,2
96.92,8.59,23.85,1159.15,2
55.65,3.8,6.77,1471.44,0
80.88,8.07,15.73,1149.14,2
102.18,9.6,15.25,1184.43,2
56.12,4.64,10.78,1497.46,0
60.56,1.19,7.0,1405.73,0
57.56,3.24,5.07,1398.97,0
40.86,2.45,11.43,1424.99,0
53.55,4.49,10.13,1470.98,0
55.01,4.91,9.49,1354.62,0
102.42,9.57,18.03,1121.48,2
52.58,3.34,11.44,1357.37,0
61.0,1.26,7.03,1395.96,0
57.45,3.56,10.44,1385.91,0
72.02,6.45,12.96,1326.54,1
53.8,2.01,8.52,1395.3,0
44.95,1.04,9.39,1397.46,0
81.88,4.91,8.88,1318.75,1
48.3,1.25,8.65,1472.62,0
45.44,1.54,11.67,1360.9,0
64.84,1.73,9.97,1373.26,0
54.9,2.0,7.34,1420.69,0
41.13,3.34,8.38,1450.01,0
51.78,3.19,5.65,1406.62,0
51.21,3.44,7.23,1465.86,0
59.0,2.97,8.83,1355.56,0
51.45,4.46,11.48,1353.57,0
61.52,4.29,5.86,1477.29,0
43.27,4.28,7.59,1444.56,0
56.33,4.41,11.6,1499.6,0
42.17,2.88,10.26,1404.04,0
53.98,3.01,6.01,1416.31,0
83.83,6.22,11.91,1348.32,1
62.43,3.82,12.22,1315.41,1
46.05,2.72,7.32,1482.63,0
45.7,3.73,6.36,1476.34,0
50.26,4.73,9.46,1470.27,0
81.93,8.68,11.18,1316.91,1
49.78,4.88,6.81,1448.51,0
99.4,10.25,16.51,1186.36,2
59.34,4.32,9.79,1421.02,0
41.48,2.03,8.43,1491.92,0
51.47,4.93,6.4,1359.79,0
41.64,4.02,6.15,1487.09,0
61.43,5.06,15.0,1288.52,1
67.92,7.01,10.47,1315.61,1
53.44,4.0,5.79,1468.67,0
43.54,1.52,6.94,1464.32,0
65.36,5.25,14.88,1367.61,1
80.1,7.3,13.12,1318.75,1
70.02,8.47,9.17,1389.81,1
64.07,4.33,8.24,1460.62,0
43.61,1.93,11.34,1355.53,0
64.56,3.47,9.45,1441.3,1
51.45,2.03,10.26,1426.93,0
43.24,4.47,5.39,1367.64,0
78.45,3.09,14.53,1331.09,1
105.69,10.16,20.51,1100.07,2
63.6,3.97,7.19,1394.3,0
52.11,3.75,10.41,1460.67,0
57.4,3.15,5.13,1493.03,0
62.52,2.37,5.06,1427.55,0
61.93,3.59,15.84,1330.32,1
80.15,14.49,19.92,1156.81,2
60.13,2.48,9.54,1458.81,0
91.2,8.18,15.76,1118.06,2
43.24,4.37,10.23,1380.23,0
85.86,10.31,16.9,1277.51,2
54.18,4.19,7.24,1456.27,0
51.79,1.37,9.38,1432.58,0
71.88,8.85,13.51,1432.16,1
49.59,3.16,7.66,1403.99,0
78.86,3.17,15.05,1356.9,1
57.25,6.35,8.92,1284.59,1
59.8,1.67,11.43,1413.88,0
57.86,3.14,10.72,1421.52,0
50.86,2.71,7.86,1487.44,0
76.64,5.27,8.62,1282.06,1
62.26,3.23,11.46,1426.59,0
47.33,3.73,11.13,1469.77,0
59.33,3.82,5.83,1438.68,0
63.23,2.78,11.88,1394.45,0
89.35,8.49,21.63,1182.86,2
52.4,1.43,5.69,1486.16,0
47.78,3.03,5.41,1373.06,0
58.7,2.88,10.48,1461.94,0
44.35,2.01,11.23,1441.69,0
71.38,5.05,12.87,1405.77,1
57.01,1.18,10.47,1407.14,0
57.34,4.59,6.03,1384.46,0
44.39,4.84,9.85,1470.21,0
49.9,2.5,10.15,1455.96,0
56.87,1.94,11.38,1450.11,0
43.02,4.95,8.41,1385.73,0
62.24,4.93,9.69,1479.57,0
44.77,2.48,10.98,1460.74,0
93.51,12.03,24.47,1187.91,2
72.39,3.87,10.48,1317.65,1
63.66,1.99,9.68,1461.02,0
50.83,2.42,5.06,1472.4,0
45.07,1.68,5.63,1469.68,0
47.08,2.78,7.57,1460.29,0
64.02,1.79,11.66,1499.22,0
79.31,8.59,11.09,1374.32,1
57.36,3.15,9.23,1463.27,0
57.84,4.49,5.89,1479.99,0
61.97,5.66,12.97,1435.57,1
61.38,4.02,6.42,1437.57,0
89.31,12.63,19.65,1238.73,2
43.97,1.43,9.54,1495.13,0
47.24,4.56,6.21,1488.43,0
63.58,2.61,8.7,1368.41,0
59.31,3.02,5.6,1444.05,0
65.62,8.98,11.48,1284.16,1
81.91,5.6,9.33,1334.22,1
56.85,4.22,9.61,1409.71,0
89.09,14.23,18.84,1262.1,2
57.98,1.91,11.97,1496.22,0
46.87,4.68,8.06,1491.18,0
48.86,3.26,6.77,1487.29,0
41.34,3.43,10.01,1405.92,0
53.67,2.42,10.55,1445.05,0
48.27,4.44,8.32,1469.94,0
46.52,4.83,10.44,1468.06,0
43.64,1.13,8.29,1493.17,0
70.03,7.7,8.92,1290.87,1
45.34,3.15,10.85,1442.37,0
44.59,4.42,11.18,1419.95,0
40.21,2.14,11.22,1430.1,0
56.73,4.55,8.22,1441.05,0
48.44,2.53,9.57,1376.83,0
95.07,10.39,21.48,1115.06,2
50.67,4.21,7.46,1352.62,0
55.91,7.04,14.53,1438.49,1
49.87,2.52,6.09,1463.03,0
52.75,4.84,11.85,1429.75,0
78.64,4.78,9.09,1304.76,1
44.57,4.0,7.37,1456.48,0
62.44,4.38,9.07,1484.05,0
67.11,8.7,13.04,1341.72,1
58.15,1.24,6.16,1377.62,0
70.66,4.23,12.47,1381.23,1
47.96,4.72,10.2,1370.08,0
60.9,4.59,6.14,1468.06,0
66.15,4.25,14.2,1353.62,1
63.58,6.84,10.51,1442.86,1
45.05,3.63,8.1,1393.6,0
43.4,1.96,11.07,1365.89,0
61.13,3.91,11.87,1373.35,0
82.39,8.64,12.56,1395.44,1
49.91,4.86,8.77,1393.18,0
45.45,3.02,5.99,1407.47,0
44.47,4.61,7.78,1386.79,0
53.81,1.35,7.85,1427.97,0
58.44,3.05,9.76,1356.25,0
50.64,3.03,6.7,1367.23,0
55.49,2.85,7.66,1479.5,0
40.77,4.52,5.09,1491.71,0
56.18,2.1,10.6,1450.47,0
61.92,4.99,7.58,1417.29,0
62.36,2.31,9.43,1487.41,0
63.08,2.33,8.76,1435.31,0
48.35,3.23,7.42,1412.46,0
45.82,2.06,6.55,1379.37,0
43.28,4.06,11.53,1492.1,0
57.93,2.25,6.14,1436.61,0
52.7,2.91,5.43,1418.17,0
41.69,3.9,11.5,1414.58,0
79.6,8.35,21.94,1283.09,2
62.01,1.94,6.85,1369.19,0
43.7,1.19,6.37,1484.04,0
62.12,4.47,9.1,1499.35,0
49.45,3.73,6.6,1413.45,0
46.38,2.05,5.27,1395.82,0
61.43,1.47,5.68,1398.51,0
82.29,5.7,10.24,1303.94,1
42.98,2.64,5.2,1381.66,0
51.98,2.21,8.27,1381.44,0
44.33,2.72,6.36,1406.4,0
57.65,3.26,11.48,1353.82,0
48.77,3.24,5.8,1490.01,0
60.92,3.21,8.43,1498.06,0
55.17,2.91,11.67,1366.22,0
55.28,4.95,9.08,1469.55,0
42.58,3.47,5.81,1476.39,0
51.17,2.72,11.72,1376.3,0
79.17,4.35,9.81,1418.94,1
55.64,1.21,6.48,1361.15,0
58.29,4.73,11.82,1491.87,0
63.47,1.78,5.46,1446.65,0
55.09,3.64,9.82,1368.06,0
52.9,3.18,6.37,1445.29,0
68.76,4.2,14.49,1306.72,1
77.14,9.94,23.06,1264.62,2
62.31,1.77,7.02,1477.95,0
80.95,8.28,12.58,1441.89,1
86.88,8.76,20.07,1118.88,2
72.62,8.33,15.5,1289.12,1
41.0,1.32,6.93,1395.63,0
64.41,4.17,12.13,1434.74,1
48.99,2.07,9.02,1369.21,0
64.55,4.65,7.54,1466.21,0
75.7,9.08,23.86,1200.87,2
76.88,8.58,21.99,1141.93,2
56.73,1.12,5.86,1364.24,0
52.73,4.78,8.84,1492.98,0
47.29,1.93,9.31,1361.23,0
63.12,1.71,5.58,1482.23,0
61.69,2.73,11.77,1417.83,0
77.57,6.71,8.15,1403.06,1
61.06,2.99,5.89,1367.3,0
79.87,9.23,17.52,1153.86,2
72.59,5.95,9.54,1358.87,1
78.9,11.23,16.81,1263.91,2
59.85,3.47,5.45,1475.82,0
